id,sentiment
"751_7",0.48938725895753693
"9884_10",0.9064592993312479
"10016_8",0.9252262007347855
"8023_10",0.9111127004566343
"2628_1",0.01185509887234623
"5832_1",0.016464025940724082
"7302_1",0.04029888876279698
"4501_3",0.3055263011886337
"1121_7",0.6238158128218912
"8334_3",0.405959899148243
"9789_10",0.5371263913846109
"4230_10",0.9142248965738786
"824_4",0.14843762140864003
"6803_9",0.856587973558865
"3086_7",0.9241834609823986
"1135_8",0.9786816926290995
"10136_1",0.017362560099295436
"11129_3",0.011997416726673817
"2072_8",0.6304410587375302
"9501_7",0.9538501134042867
"319_10",0.9283600625113935
"1693_7",0.9576694705796077
"10886_1",0.0030834764409715634
"9406_8",0.8621106642333223
"10376_10",0.4591685183478771
"9902_1",0.042381765995656864
"9938_8",0.3191625810502708
"7080_9",0.7279091808401995
"11944_8",0.6901908589654938
"5249_1",0.013845569139802135
"9599_2",0.24989429606286742
"9620_1",0.12813052656322116
"11244_1",0.023464333396313368
"6841_10",0.9723119517093268
"10050_4",0.7688061589121704
"10512_9",0.9369701893812872
"11327_3",0.013127296146714998
"10681_8",0.9094466973802019
"808_3",0.34965122672272636
"546_7",0.986610149818313
"10765_1",0.0015876937069653652
"7189_9",0.7123158976214362
"6005_9",0.9303820641158952
"11915_9",0.8688450182356634
"5740_10",0.8434674202114475
"7097_10",0.2218089146038747
"9573_10",0.6465077325710697
"5084_4",0.4662657678241318
"12332_7",0.5373159589311807
"8154_1",0.022719237535046073
"5610_1",0.1576345945263819
"5323_9",0.8368895381142976
"11034_8",0.8497303369127236
"3977_2",0.1805068506398429
"12380_7",0.24464634249542014
"1737_8",0.6968719284382093
"6030_9",0.8666831495742432
"5918_7",0.9280296839747187
"7061_9",0.7326972097857549
"266_8",0.9613315150737384
"1375_10",0.9568536814237696
"8648_3",0.005016610865454573
"10146_10",0.974930450420812
"4578_10",0.9370664936789458
"4685_8",0.9260933552822296
"11843_9",0.8029922603638286
"5467_10",0.9876015280821785
"10140_10",0.9004815358155769
"7721_8",0.9640726049040859
"11208_10",0.3163072255211694
"1063_10",0.9156954503029425
"8260_10",0.7322240643942329
"3182_9",0.9379870719937861
"2797_8",0.8927748792756229
"7613_2",0.9054766573935195
"11624_4",0.04810241776111018
"4847_10",0.9651316994375285
"10684_7",0.514971920496761
"6312_1",0.29038115726054026
"4925_3",0.021138239183579672
"4125_1",0.0057679818143879435
"2394_10",0.9971283130709168
"12105_10",0.8270893487866294
"7812_1",0.004065294360513947
"1061_8",0.9374334673462706
"9343_3",0.47512597278579694
"7696_10",0.9785509336710295
"9355_10",0.9968344059294003
"782_9",0.9912166595772205
"9882_10",0.9958098583619049
"10642_10",0.8415925038088091
"7410_2",0.02387509817895904
"9591_4",0.024603221164008687
"11902_3",0.12174647600859717
"3495_7",0.11995145869342311
"6733_1",0.008771126678080145
"4552_1",0.0005337267064272085
"6722_1",0.12691160267035803
"188_10",0.9003571227663869
"5099_10",0.9347366621522487
"10313_1",0.15387510006272817
"6756_9",0.83283695095617
"6622_2",0.011255638426209498
"4807_10",0.9976889693207391
"7173_3",0.25963677804793195
"11321_8",0.7746284837908853
"7909_9",0.2530959576188494
"8012_7",0.06856047014288935
"8615_4",0.020049507516729858
"8117_10",0.9373207706020347
"1892_10",0.9210178416404533
"4617_1",0.10901996161518585
"1893_8",0.9071994288493612
"5435_1",0.028848450189559446
"162_3",0.05880032610073822
"6516_10",0.9816814307759661
"11588_7",0.8904432927397217
"2006_1",0.054986954849480955
"1594_4",0.12853686777118262
"1472_1",0.0043468999510620325
"3647_1",0.2473932665207259
"174_7",0.9170660325507526
"5539_7",0.0434228811136328
"3384_10",0.9975601810367216
"3811_4",0.3062681347531204
"4079_8",0.43513587207691795
"1179_7",0.6748530637340507
"3069_9",0.9956152497358226
"3769_8",0.8660237046658922
"9247_10",0.8207027748974195
"10434_1",0.013947357151206093
"1147_10",0.9737503812778622
"5344_7",0.8800073021677232
"8073_10",0.8961552467444542
"7833_3",0.011175792848329801
"8370_1",0.025206518932545486
"9007_8",0.3607824629800558
"6624_7",0.39726328137531036
"6683_3",0.07611571917244825
"12275_7",0.6162487458719621
"11927_8",0.920396623396918
"1560_10",0.9869476268974722
"1325_9",0.47609849837233686
"3548_8",0.29678474744387073
"607_1",0.005666542609226512
"6702_7",0.5872214044896085
"5702_3",0.042888708974213804
"11345_8",0.9397046638052821
"3428_4",0.24935722667647087
"7209_9",0.9964113575195229
"8425_8",0.9146357904101229
"3087_1",0.11029919002611802
"1119_8",0.5543877245350332
"5715_3",0.3248437554845825
"8645_1",0.05194161438391793
"2149_3",0.0085789516324755
"10403_10",0.7776814913392682
"5628_1",0.04130908265456291
"5570_10",0.981964157221132
"1613_3",0.04768259027199205
"1454_4",0.8645707596790645
"5094_3",0.08378169112582641
"7982_1",0.10198123696657431
"6894_2",0.6048468276892995
"6554_1",0.18249370923144206
"4721_3",0.29466945417529605
"6904_4",0.08491286331546863
"893_8",0.9689904078499858
"4605_4",0.5083107708397552
"11516_7",0.544385175756276
"11718_7",0.9910368423091634
"5956_1",0.002795573493494778
"7455_9",0.7265882378442224
"6396_4",0.7639137434242644
"1223_8",0.9318926980093876
"8556_1",0.11566080293111741
"6108_8",0.8191308015613108
"11690_1",0.005675962062307429
"3778_9",0.6935401399593039
"3627_4",0.36622136226406754
"8256_4",0.3242294869092602
"533_1",0.02180526910163889
"5235_4",0.0027853519762712207
"621_2",0.27148467238389734
"5365_1",0.27000384112258785
"8180_3",0.48662999856803
"7396_7",0.2617889135874843
"9776_10",0.9426393039518794
"8175_10",0.9626629189864627
"3128_1",0.05903551790052021
"4606_1",0.27573697281311127
"6158_2",0.03825375899016248
"3281_10",0.7652998280851204
"4723_4",0.06789782747068657
"11994_3",0.15453004071019816
"7701_1",0.0011839309073773015
"103_3",0.19947068280469799
"8908_10",0.9429541095336299
"8876_1",0.01478032013015574
"7519_9",0.918875389049185
"12456_8",0.6093705061508047
"9514_8",0.8530403082929567
"8680_8",0.36478369667412464
"12402_10",0.7764831507960489
"362_2",0.1997676288898036
"9825_7",0.7900904646553333
"2913_3",0.7363996940082668
"7164_8",0.9587842831182183
"11177_7",0.7183651268220095
"5707_10",0.9738771006793158
"8103_10",0.8850095889873302
"6289_1",0.0009104877049705722
"11754_1",0.337082916584875
"11640_10",0.7097050879601466
"9933_7",0.6350794524531816
"185_10",0.9097576092076511
"242_10",0.9837764423422224
"9369_8",0.9174976750622951
"7453_10",0.7772435488393118
"7514_7",0.22199060657792274
"10860_2",0.06975930934378628
"8663_8",0.7939284425018969
"9108_1",0.036411295382264744
"7941_1",0.09266371578559193
"10116_1",0.0009299439170722352
"9841_4",0.14188036211809052
"4512_9",0.9522428744510443
"4853_2",0.27099780772371845
"2664_4",0.412149707505689
"9966_10",0.949585901117274
"5167_2",0.09626658279941112
"3894_2",0.006455311457108257
"3929_8",0.720302506518856
"7165_10",0.8529627927802974
"5451_8",0.8165265693241612
"2947_4",0.7754995484660836
"4611_10",0.8747408464573917
"5807_1",0.21872346564309147
"9464_8",0.9289619844227761
"3124_10",0.9283387687982787
"2705_4",0.8139470261506618
"12187_8",0.9651391706228919
"12319_10",0.9019308825499094
"9874_3",0.186942846780265
"3406_4",0.2529909310374222
"2327_10",0.9716005073689606
"605_10",0.9542181268725797
"8080_4",0.13373914482817115
"3074_10",0.9916789426508658
"2499_3",0.06592927237192099
"1013_1",0.5412823653753102
"11535_1",0.006534043788367899
"4118_7",0.6926773743847007
"10492_8",0.9069484888411845
"2129_4",0.1784357771883336
"9814_10",0.3214771152656214
"10671_9",0.6858648456699896
"5980_10",0.9741341369292216
"2755_2",0.33080255290443755
"5461_2",0.24279418018633975
"11979_1",0.06960315389310445
"8810_1",0.007406726336421971
"852_7",0.9327862846086886
"10961_4",0.017850866160312236
"7436_4",0.48752729304103665
"11281_3",0.45376035828576033
"4208_3",0.09575174835894236
"8213_10",0.6232669958708146
"9851_2",0.3361861587752036
"4713_7",0.8179532469182889
"9528_1",0.9390149349942483
"3595_10",0.9855025299548237
"5785_3",0.5217621434021832
"10370_3",0.041248558657855754
"1980_3",0.6343748590619703
"8800_4",0.4117444158550987
"4437_3",0.16636800830074933
"28_3",0.24274056273714187
"12171_1",0.4588561623635754
"9359_3",0.24272442074299017
"3831_9",0.9966681590407729
"10962_7",0.9809854359782655
"1500_9",0.7363989009344063
"11470_10",0.8877419183054537
"11843_3",0.09490129216775088
"11200_4",0.723875807106237
"1067_1",0.006069103336583508
"3333_1",0.042276135556126485
"4487_4",0.7984427213558439
"6428_1",0.020023005673767177
"575_7",0.034561885155441965
"10904_9",0.8368209696829791
"11821_2",0.3130515842211546
"11605_1",0.011500313993358578
"1111_7",0.829124414841772
"10295_1",0.44842813609412235
"1146_4",0.008929194775076177
"2405_9",0.3391410930310722
"11081_10",0.7694563135372962
"2201_10",0.9867176750953904
"4844_1",0.043573328920313834
"11007_8",0.8570639012247702
"6535_7",0.8271798389003137
"2653_4",0.025410794582035098
"8245_10",0.9264879190850516
"9951_8",0.9078851292605017
"6133_8",0.18837802433056888
"10006_2",0.009938923915647198
"7350_1",0.43394690072552544
"4509_9",0.965897773742908
"948_1",0.003384028078036704
"3987_1",0.08353889682884037
"2947_10",0.11413964007372454
"6041_3",0.0013348065810670094
"2946_1",0.1105880128911267
"11967_4",0.015308289675425125
"1185_10",0.9570234948111038
"10323_2",0.6434111210312148
"11706_2",0.0009240892948102424
"3663_1",0.06627968404847831
"5602_10",0.9826569668921091
"4870_10",0.7712427375652924
"1994_1",0.034028218045706056
"10807_7",0.9045305904123978
"6871_3",0.8520940746662176
"1175_2",0.01686166374016102
"10919_7",0.9585824467757875
"8127_10",0.876126881677062
"12497_4",0.19807335381825175
"3274_1",0.35951696148875584
"2568_3",0.13656288371312614
"840_2",0.007055929353565172
"5626_10",0.9913132451925677
"7561_10",0.9720602745186819
"4600_3",0.1997989173157585
"3324_9",0.5675311087830817
"8899_7",0.9020534617683033
"5592_8",0.826746465394875
"12483_4",0.016921878731618406
"7874_1",0.0009434359886280488
"5878_10",0.9300784698536141
"4303_9",0.48698970023013716
"9421_1",0.1184889989518443
"10269_4",0.31821151023548155
"10615_2",0.14224653074147656
"2634_10",0.9660305930497396
"7522_1",0.02304828489283801
"9289_10",0.7742911199465136
"4636_10",0.5439587977774543
"1241_7",0.4687829980541816
"9458_9",0.874338470888828
"11690_10",0.9941798531229338
"7176_4",0.40185049212741863
"6212_10",0.8953318707927446
"6319_1",0.05868643111972189
"5229_3",0.24375398371973
"466_9",0.9879388514514102
"8693_2",0.2841192524202447
"2952_10",0.9254078562652533
"1128_1",0.010547372516059236
"3975_10",0.8186496203286108
"11365_10",0.8943714287101655
"2074_9",0.9596359017776889
"9768_10",0.97603748886788
"4895_1",0.06532508900544619
"5726_10",0.9770256164871117
"9993_10",0.9483766783393646
"11319_2",0.3914023900368836
"10561_2",0.20988906257116324
"5455_8",0.9620976137353058
"10684_3",0.07462313267338444
"3652_3",0.08401245810603916
"7825_1",0.052044129628989605
"8806_1",0.11453796711526537
"275_10",0.9332862448972528
"2246_1",0.020763576237118542
"11968_2",0.0031386836410368757
"2528_1",0.5079327431464249
"8491_8",0.6427467381401393
"13_1",0.8172568344208501
"4530_8",0.7505627158806001
"5207_3",0.043419099029680844
"11648_10",0.918363587129529
"8260_1",0.39003681514592575
"10730_10",0.8387468072342467
"10402_3",0.3729037833484859
"8077_1",0.005362361290145361
"8598_8",0.8482711247780912
"2809_3",0.005834952876993702
"12490_10",0.9728132637446286
"1447_9",0.9690315303924775
"1605_3",0.3321460348898524
"2311_4",0.008458941736386475
"3235_9",0.8385992806755546
"5725_10",0.8454487956850069
"9025_10",0.9504238458189328
"6049_9",0.8109179658687368
"4803_10",0.9965044965565478
"191_9",0.995899234751131
"420_3",0.404700264334195
"5238_2",0.0022602084130637027
"1280_9",0.9743812110053746
"9408_4",0.18157622634238443
"819_1",0.0004055647778413748
"1656_4",0.08256727880084308
"9964_3",0.12817329068698008
"10404_4",0.52405283034201
"12369_10",0.91982532862382
"6423_1",0.09013326125849157
"9942_8",0.3607756134009501
"1519_1",0.119932155951807
"100_10",0.9719938106061573
"3216_10",0.8381609642705655
"3909_10",0.8351519617498246
"5034_7",0.9883598846301964
"14_8",0.9731085068190516
"5891_3",0.027025676592309106
"8496_10",0.9972015046213578
"7429_1",0.024101734646443617
"9457_1",0.07191208994934803
"9602_8",0.8981637805111486
"4198_1",0.036324016915032946
"154_2",0.19895612354707254
"5070_2",0.06076689196062641
"4207_8",0.7788959303093067
"7758_8",0.9172126735247506
"4439_9",0.9573423854458613
"12042_1",0.0059914924746633895
"7244_1",0.010912995479241667
"6854_1",0.07116782533567204
"11932_10",0.857588387882521
"4151_10",0.9080955659716554
"7265_1",0.03219098246396986
"10272_7",0.9879518113926008
"4256_4",0.16313622220392407
"1225_7",0.8256159215942037
"956_10",0.9582426414640919
"6389_2",0.04759996572519516
"1365_4",0.14489586523046213
"4752_7",0.7200653551317225
"276_10",0.9861639094299167
"8766_9",0.5464222652028339
"11225_10",0.883157844070703
"6920_1",0.01282887313011495
"11536_1",0.0013943278323355404
"1923_9",0.9319171491105533
"11460_10",0.7179248566747742
"10054_7",0.8324991138302019
"10845_1",0.0021372684467153283
"10231_4",0.3689515265862911
"9430_8",0.7361899159688948
"3226_2",0.01691393633628373
"4298_3",0.13712383370228762
"10635_4",0.1230951207911918
"10567_4",0.04107950775568254
"5460_10",0.9514745442781727
"7310_7",0.6325678748469378
"10330_2",0.0027463714129617486
"5151_9",0.9249339663788699
"11_3",0.8235436583908696
"1448_8",0.5943646107329879
"10130_8",0.9432956518776215
"2199_3",0.024501465516628476
"1761_10",0.9249257698821709
"2782_1",0.005133550053074575
"7618_10",0.9853621816122757
"85_10",0.8999314754248939
"5730_3",0.07158107084884037
"3641_1",0.2522012326558447
"8190_9",0.9923045899560272
"9533_10",0.9961788317919695
"9508_1",0.016887410531691186
"237_8",0.9813319623584765
"3981_7",0.4782505303107595
"7194_9",0.811301064973709
"10584_8",0.35071755040076685
"248_2",0.0036846831927738943
"8358_4",0.016251712606613053
"1218_1",0.0015770719142895154
"4191_10",0.08575538986829223
"3090_8",0.8523163449534591
"11923_2",0.0928228852690734
"1640_8",0.7898154749599975
"9972_3",0.1495517216781126
"11818_4",0.4058710690079088
"4350_10",0.9675949454048618
"877_10",0.4269016599837625
"10017_8",0.9137773815400414
"7975_10",0.9730936182644463
"8436_1",0.06867624589071529
"6024_7",0.7235364392740675
"3112_1",0.03592847160882975
"951_10",0.9460207576633737
"1622_1",0.03471619502144317
"191_3",0.2366657492178593
"5669_1",0.016207658406352184
"1891_4",0.07085600969083711
"12173_9",0.623163062345823
"7887_7",0.6804685078965548
"3256_10",0.3677948038517089
"5419_1",0.002643180849260439
"7635_1",0.042909658574032415
"8297_2",0.0936649491815638
"7137_8",0.5842553068024867
"7562_3",0.2419010189168938
"9944_1",0.007727250054982655
"4288_1",0.0007538780154467189
"8087_1",0.385123219452027
"4771_10",0.797587325027829
"10482_10",0.6875503432851715
"5324_10",0.9907011486535742
"3080_1",0.04609147599328225
"10923_7",0.9129138194166653
"1753_7",0.9089093588782876
"317_10",0.918799872829813
"12474_8",0.5980249933629725
"773_8",0.9565897636069342
"388_1",0.3438826707572703
"12141_2",0.265472582929919
"5667_1",0.5678628034396741
"1071_9",0.9657629863345559
"2897_10",0.9309940803315521
"9481_4",0.5901354565946233
"12025_1",0.005864173458583537
"8879_7",0.36906353361290145
"5683_1",0.0570334943455618
"7026_1",0.02298937316442745
"2439_1",0.3073166573624557
"3631_7",0.8455894861087269
"1650_9",0.49632715218453965
"5378_7",0.9823879393811922
"9745_1",0.0006415069512487859
"11563_8",0.6562408002006848
"299_8",0.977824887320047
"9471_2",0.3256534638187423
"1866_1",0.038800193136699586
"2639_4",0.21631522497206493
"5122_1",0.0496811773426616
"12341_7",0.25330006297650487
"2936_8",0.9351331597665068
"8647_10",0.6457248752058261
"4255_9",0.8755059199581117
"7262_8",0.4236304587558569
"8413_10",0.6977863592516422
"10080_1",0.07442358369083549
"3973_1",0.3773248208766921
"8752_9",0.9882620368710474
"4018_2",0.18936757443478502
"7669_1",0.03344630592563658
"10421_4",0.13906743747516073
"7854_8",0.9611755077428377
"162_8",0.17261528491579037
"11614_9",0.9065233976221064
"11343_8",0.9941004996693563
"1708_7",0.14565618356924592
"7115_4",0.5318583673148354
"10498_10",0.35595497070548715
"2944_8",0.9393027116236313
"10474_3",0.2395982189557628
"1263_1",0.023038121913793255
"1693_4",0.6677326142799196
"9600_9",0.6235865471089238
"11173_2",0.2320891816372748
"3961_2",0.15929124463967353
"8011_1",0.21573204050265773
"7386_8",0.6847839175609431
"8787_8",0.8680688313033319
"12349_9",0.8089457063317824
"1776_4",0.0832087849499004
"5885_4",0.802537352033666
"220_4",0.06656880035476344
"5547_8",0.9706942596023703
"2853_1",0.044261805973480395
"2157_2",0.10363241351573167
"11667_2",0.25868180012596564
"194_7",0.9420956414455783
"1633_1",0.009281751661468062
"6897_2",0.05504758422504296
"11568_2",0.04688194356106542
"9219_1",0.13224791176691333
"477_8",0.8958384804218811
"8980_3",0.837894079752658
"4612_10",0.46093165390569685
"8030_10",0.9871557778904784
"1846_8",0.9996222655544909
"2786_8",0.8909599915772877
"2634_1",0.02531466542335846
"3110_8",0.9490491633264859
"11587_8",0.8292461721284076
"11262_8",0.699048401257611
"5680_7",0.21088523003833698
"4583_4",0.17860254560266953
"1451_1",0.005906646875735671
"4244_4",0.006678306604822418
"6176_4",0.012194884606582213
"8851_10",0.9498566958071746
"908_9",0.9714406583407499
"7494_9",0.5351697364801542
"8061_3",0.07847973398301616
"789_1",0.22774846571975266
"2374_7",0.7236172206031808
"11225_3",0.011951009219879537
"4467_4",0.01975397757210645
"8516_10",0.1806801245824929
"4121_10",0.9109505228940166
"10267_7",0.3651937933607703
"6040_8",0.8311370447361368
"8338_7",0.8477610276815879
"2903_7",0.9899258919969974
"6662_9",0.9612762470510514
"5333_10",0.9432189325999254
"7470_4",0.06291326031321842
"8813_1",0.028040690639696466
"4514_3",0.7845776390891174
"9584_7",0.11014823668542267
"11706_8",0.9658169336760308
"11538_8",0.7894365450957231
"4210_1",0.00014796446146206783
"8984_1",0.006117467688949543
"3431_4",0.017682902690058327
"4973_10",0.962597731581471
"12260_1",0.01579164562338267
"4267_10",0.9505335791216066
"9906_9",0.9794994028602871
"670_7",0.926004229234413
"6270_3",0.012999451235056515
"5164_4",0.11341350922230392
"9741_2",0.0829060888021193
"3761_8",0.6874331295149518
"2651_2",0.12020624078444873
"7448_10",0.9185595187612449
"7184_9",0.9010315737199599
"1313_9",0.8353536909993537
"10654_8",0.9762751328136349
"7151_1",0.0068383354820619295
"2320_10",0.7620229040825495
"12033_7",0.3064705282692219
"6429_1",0.003954709054094313
"1420_4",0.745632747533919
"3002_7",0.4907194939173753
"1299_1",0.05141051986712361
"7897_9",0.9165260872578813
"1529_4",0.0517163193707239
"9760_2",0.08065064142789652
"11318_1",0.012876331129928144
"2217_3",0.09814373096078934
"11641_2",0.058007418467569564
"7238_10",0.9821666689307446
"7710_8",0.841775935099513
"12011_8",0.8352064106043694
"4495_7",0.9549055464141439
"11144_4",0.4218128779614484
"5625_2",0.02197514130822683
"2926_7",0.29596411868574235
"8538_8",0.9148201579000237
"8875_10",0.7178486872013023
"10881_10",0.9851882602040594
"1662_7",0.8866285066093305
"4560_9",0.7465635526317103
"6714_4",0.03824430594414244
"9059_10",0.9452390553942055
"6631_10",0.8564697037169083
"8520_1",0.002107692172877054
"918_4",0.39569113602144584
"3102_10",0.9167464693188634
"3611_2",0.03437292421055941
"8434_10",0.9570360461720953
"681_7",0.9794505646325432
"7386_4",0.01987979533086307
"7566_9",0.2994177251705608
"10110_10",0.8751767571743748
"10486_10",0.980360263665745
"1492_3",0.2719037466108419
"11823_1",0.012122957439576388
"2331_9",0.9177845716337949
"2200_2",0.06274028203897686
"9547_1",0.01887278312016126
"785_2",0.004657193546578428
"5101_4",0.28839339837859324
"5657_10",0.7834991490555422
"6902_7",0.7211966135317845
"1490_9",0.7238672420135311
"7148_9",0.9575414377668711
"7387_8",0.6692127189591572
"8277_9",0.9301470825761511
"6912_7",0.9333194252922533
"170_2",0.8206856882936543
"7702_10",0.9839057386025971
"4393_3",0.013209892657269792
"2608_3",0.7800450775023838
"4931_8",0.9464310659740177
"10589_10",0.9421586948123808
"8623_4",0.05388460566147872
"6057_2",0.030375757352425897
"2704_9",0.991116244868458
"1790_2",0.17655264476435845
"12370_1",0.0021964299195535845
"159_1",0.006669970660275397
"343_9",0.9977136504712548
"2128_9",0.9748686694259859
"11181_8",0.9178094007560778
"11775_10",0.9094317283715317
"3514_10",0.750663437480845
"6993_2",0.024700761418381952
"2866_9",0.4077994414113084
"1000_9",0.9591746075924973
"11772_7",0.6608191201019685
"3355_9",0.09593713630559975
"8519_8",0.4698124689131
"7879_3",0.3017258557346096
"4332_10",0.8345263787705364
"5403_1",0.010793467758411035
"1514_7",0.13628472921824736
"7904_1",0.014269208238894103
"10550_2",0.47459219516298906
"11442_10",0.9309358450480685
"2821_3",0.06786736817816628
"5766_1",0.0006936185010843228
"8061_9",0.9747523693951141
"2166_1",0.010308732730622527
"6206_1",0.05352735407087429
"11124_2",0.022338360492428936
"7625_10",0.8628966293818782
"90_9",0.6860873019208228
"7959_10",0.8794632161465076
"7029_10",0.9023627969021584
"779_8",0.9886836053295381
"1101_4",0.06547171663603776
"11189_4",0.015104288423652934
"9790_4",0.025071867422545614
"10861_1",0.03786101025368237
"5902_2",0.14219282244330655
"9545_10",0.5522498212285044
"3730_1",0.0007262405378704893
"4951_9",0.6624066352866776
"3295_1",0.07968461053130182
"9495_2",0.3586271524364526
"2876_1",0.5979617559802173
"2796_1",0.024574861291877248
"10338_3",0.26872516856776135
"10913_7",0.23270016679677943
"4685_2",0.0038455200799733715
"11586_1",0.2272462577528877
"4904_7",0.498447672194829
"7110_7",0.6052285509677594
"2086_4",0.3972727560616838
"7372_7",0.823649065037671
"135_9",0.8982738012538665
"7038_3",0.30940391059944283
"1119_2",0.022457300153471447
"5057_8",0.7696862707260297
"3479_10",0.9942715156645906
"6489_8",0.9887029206499055
"4910_8",0.9201683357174503
"5979_10",0.7264689692512204
"11304_1",0.023842146589762244
"2102_9",0.9784243527359147
"8048_1",0.018401664700907174
"12153_7",0.7337254747337102
"4832_8",0.8993659153577636
"3079_9",0.9824712674914474
"8254_2",0.024078183790428188
"7981_7",0.953804736828658
"611_1",0.5748132873525084
"307_10",0.7485739046786543
"8861_3",0.03235771055155154
"4635_4",0.6892060045280538
"6197_7",0.9088982427376258
"6739_3",0.1326578809962659
"8588_9",0.8886121797488818
"8461_7",0.39531327545991946
"10089_1",0.14654518206057807
"2609_7",0.7766185170149666
"1418_3",0.299424651707213
"2661_10",0.8911479883264929
"1253_9",0.8395225335006158
"8815_9",0.6684978134708697
"9867_8",0.963606919511041
"2155_1",0.07365547768993096
"12259_4",0.09153322677620732
"11224_3",0.4643103564635837
"4781_1",0.011421414147106164
"4354_9",0.9862457832305435
"9629_9",0.8461573186244894
"3629_9",0.9948249286556231
"6445_10",0.9935616952787684
"9526_10",0.954513047007084
"5138_2",0.027928986675993698
"349_10",0.9250993344738107
"2099_7",0.7765600373032754
"4411_1",0.5436325822557523
"8127_3",0.03988122613467232
"5225_8",0.7941042126596809
"7970_3",0.047146952557137
"5688_7",0.47372109323165934
"12099_3",0.2663051152498162
"6020_4",0.18936668702429962
"3892_8",0.9108176578860326
"2098_8",0.8780205558565224
"4851_7",0.9299253097003028
"10967_10",0.5845662175403608
"6230_4",0.37109578653194586
"2211_2",0.021956701010129996
"11978_10",0.8867295668386544
"8802_1",0.018644325047406936
"11010_3",0.009738087163681125
"10083_2",0.26247215344548336
"5588_10",0.2992547855930551
"958_10",0.7288117643542134
"6771_4",0.3841455282986576
"6767_9",0.9541539576591859
"7302_10",0.9717078592263316
"5324_3",0.015079105209097362
"7737_10",0.9960304463870269
"8603_10",0.7898519958336542
"3029_7",0.9634457393267043
"8640_2",0.012497423839244525
"2139_1",0.001824741331600023
"6305_10",0.9719959811545759
"6884_7",0.9567452214764709
"5534_8",0.7180694114943008
"7619_8",0.987077917396537
"10057_8",0.6791972836567579
"972_7",0.9638966275682932
"6245_8",0.8420968171532587
"6627_7",0.9630016618747658
"3621_10",0.38821408862567985
"2290_4",0.7105433494415546
"24_4",0.37683177337704754
"5689_1",0.0016301427057755279
"6497_4",0.16101781894693123
"12405_4",0.7718652864000478
"11720_7",0.9320418477944908
"10088_1",0.006812869977888948
"9258_9",0.9826520665334234
"354_4",0.8690573260398032
"4770_10",0.8843974596048142
"1035_3",0.3098127313976372
"739_1",0.007279754379241087
"6267_7",0.9510835298113158
"1562_8",0.9429363723595023
"1438_1",0.01290255511964539
"281_8",0.9851622487160073
"1818_1",0.44827470056651203
"3943_3",0.10893968372341312
"8116_4",0.49176175903875946
"6984_1",0.02516545428394581
"5330_4",0.009594883503376313
"8821_8",0.9697218089498822
"10484_10",0.9917433567647373
"1886_4",0.008840046648427895
"7943_2",0.3642844716892058
"6438_7",0.9669082942266877
"8931_10",0.7047448117919819
"10538_10",0.5748849041370243
"534_10",0.9888659220078094
"7329_2",0.022895017187065818
"6614_2",0.5979884726479128
"710_10",0.8487769889860464
"3120_4",0.24128563940964637
"9046_1",0.008151282696551632
"5638_2",0.22811173956966835
"2455_4",0.135781584674489
"2652_3",0.10403839804608411
"11006_4",0.3303348834266528
"5065_3",0.009703628610672742
